accepted_currencies,address,avg_lead_time_days,capacity_profile,certifications,city,commercial_terms_json,company_size,contact_email,country,country_code,created_at,default_currency,default_moq,deleted_at,identity_json,incoterms_supported,is_active,lead_time_profile_json,legal_name,name,onboarding_method,payment_terms_options,phone,quality_rating,region,regions_served,regions_served_macro,reliability_score,status,trading_name,updated_at,vendor_id,vendor_type,website,year_established
"[""CNY"", ""EUR"", ""USD""]","{""line1"": ""29 Industrial Park Road"", ""line2"": null, ""city"": ""Dongguan"", ""state_region"": ""Guangdong"", ""postal_code"": null, ""country_code"": ""CN"", ""lat"": null, ""lng"": null}",20.00,"{""max_monthly_units"": 22250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Dongguan,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@dongguan-precision-machining-029.example,CN,CN,2026-04-13T05:30:00+00:00,CNY,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-029"", ""vendor_identity_key"": ""abc2dbc5bc86a1b9e7c0a2e7085c07c3888dfade3944da5d07495a9d03ea0c4d""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 23, ""production_days"": 35, ""rush_supported"": false}",Dongguan Precision Machining 029 Co. Ltd.,Dongguan Precision Machining 029,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000029,0.794000,"Guangdong, China","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",China,0.845000,GHOST,Dongguan Precision Machining 029,2026-04-13T05:30:00+00:00,322eb170-c8e1-563a-8f11-c44f04ed1092,manufacturer,https://dongguan-precision-machining-029.example,2009
"[""CNY"", ""EUR"", ""USD""]","{""line1"": ""30 Industrial Park Road"", ""line2"": null, ""city"": ""Ningbo"", ""state_region"": ""Zhejiang"", ""postal_code"": null, ""country_code"": ""CN"", ""lat"": null, ""lng"": null}",21.00,"{""max_monthly_units"": 22500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Ningbo,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@ningbo-sheet-metal-works-030.example,CN,CN,2026-04-13T05:30:00+00:00,CNY,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-030"", ""vendor_identity_key"": ""4f5bf18c7208d3957c11bf40ff289daace97e6361ee697397a67fafcf432a13b""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 14, ""production_days"": 21, ""rush_supported"": true}",Ningbo Sheet Metal Works 030 Co. Ltd.,Ningbo Sheet Metal Works 030,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000030,0.811000,"Zhejiang, China","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",China,0.860000,GHOST,Ningbo Sheet Metal Works 030,2026-04-13T05:30:00+00:00,78392a53-1e18-5843-a136-3e7f20f898cb,contract_manufacturer,https://ningbo-sheet-metal-works-030.example,2010
"[""CNY"", ""EUR"", ""USD""]","{""line1"": ""31 Industrial Park Road"", ""line2"": null, ""city"": ""Suzhou"", ""state_region"": ""Jiangsu"", ""postal_code"": null, ""country_code"": ""CN"", ""lat"": null, ""lng"": null}",22.00,"{""max_monthly_units"": 22750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Suzhou,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@suzhou-metal-forming-031.example,CN,CN,2026-04-13T05:30:00+00:00,CNY,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-031"", ""vendor_identity_key"": ""9cdbc492b8944445afe6d3c699e118e0f203bfcde15e9b73805f8c7f2afa8ba7""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 15, ""production_days"": 22, ""rush_supported"": false}",Suzhou Metal Forming 031 Co. Ltd.,Suzhou Metal Forming 031,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000031,0.828000,"Jiangsu, China","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",China,0.875000,GHOST,Suzhou Metal Forming 031,2026-04-13T05:30:00+00:00,ba4ac6b4-36ea-5aab-a6b0-e0874f68ef1e,manufacturer,https://suzhou-metal-forming-031.example,2011
"[""CNY"", ""EUR"", ""USD""]","{""line1"": ""32 Industrial Park Road"", ""line2"": null, ""city"": ""Qingdao"", ""state_region"": ""Shandong"", ""postal_code"": null, ""country_code"": ""CN"", ""lat"": null, ""lng"": null}",23.00,"{""max_monthly_units"": 23000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""ISO9001""]",Qingdao,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@qingdao-casting-foundry-032.example,CN,CN,2026-04-13T05:30:00+00:00,CNY,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-032"", ""vendor_identity_key"": ""47f170e6ef54093da2168c6e98dca2d5c4c59897fd1f77cefbb1fbc1b0b70ccd""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 16, ""production_days"": 23, ""rush_supported"": false}",Qingdao Casting Foundry 032 Co. Ltd.,Qingdao Casting Foundry 032,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000032,0.845000,"Shandong, China","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",China,0.890000,GHOST,Qingdao Casting Foundry 032,2026-04-13T05:30:00+00:00,065ee69c-9a3c-534f-9c9b-e995c937121e,manufacturer,https://qingdao-casting-foundry-032.example,2012
"[""EUR"", ""USD"", ""VND""]","{""line1"": ""33 Industrial Park Road"", ""line2"": null, ""city"": ""Ho Chi Minh City"", ""state_region"": ""Ho Chi Minh City"", ""postal_code"": null, ""country_code"": ""VN"", ""lat"": null, ""lng"": null}",24.00,"{""max_monthly_units"": 23250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""IATF16949"", ""ISO9001""]",Ho Chi Minh City,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@ho-chi-minh-city-precision-machining-033.example,VN,VN,2026-04-13T05:30:00+00:00,VND,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-033"", ""vendor_identity_key"": ""4d842a5da10528aeb0136f1604baf514ff661e1491af2fd78d1248221354c6bc""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 17, ""production_days"": 24, ""rush_supported"": true}",Ho Chi Minh City Precision Machining 033 Co. Ltd.,Ho Chi Minh City Precision Machining 033,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000033,0.862000,"Ho Chi Minh City, Vietnam","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.740000,GHOST,Ho Chi Minh City Precision Machining 033,2026-04-13T05:30:00+00:00,b9bb49d4-afa1-5227-9abb-2448dbffec59,manufacturer,https://ho-chi-minh-city-precision-machining-033.example,2013
"[""EUR"", ""USD"", ""VND""]","{""line1"": ""34 Industrial Park Road"", ""line2"": null, ""city"": ""Hanoi"", ""state_region"": ""Hanoi"", ""postal_code"": null, ""country_code"": ""VN"", ""lat"": null, ""lng"": null}",25.00,"{""max_monthly_units"": 23500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""IATF16949"", ""ISO9001""]",Hanoi,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@hanoi-sheet-metal-works-034.example,VN,VN,2026-04-13T05:30:00+00:00,VND,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-034"", ""vendor_identity_key"": ""0b0bae8bd2237953096ce47c0f1480273619fa1f343c2e56fac3d4aff22ccf35""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 18, ""production_days"": 25, ""rush_supported"": false}",Hanoi Sheet Metal Works 034 Co. Ltd.,Hanoi Sheet Metal Works 034,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000034,0.879000,"Hanoi, Vietnam","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.755000,GHOST,Hanoi Sheet Metal Works 034,2026-04-13T05:30:00+00:00,e976fce5-e96f-5bc7-8d08-c53f282fca8b,contract_manufacturer,https://hanoi-sheet-metal-works-034.example,2014
"[""EUR"", ""USD"", ""VND""]","{""line1"": ""35 Industrial Park Road"", ""line2"": null, ""city"": ""Ho Chi Minh City"", ""state_region"": ""Ho Chi Minh City"", ""postal_code"": null, ""country_code"": ""VN"", ""lat"": null, ""lng"": null}",26.00,"{""max_monthly_units"": 23750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""IATF16949"", ""ISO9001""]",Ho Chi Minh City,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@ho-chi-minh-city-metal-forming-035.example,VN,VN,2026-04-13T05:30:00+00:00,VND,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-035"", ""vendor_identity_key"": ""2ca0d85755d16d3f1e5eb8f9810403b22bddc632dddb9ffc1b2e3f9ff63a495d""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 19, ""production_days"": 26, ""rush_supported"": false}",Ho Chi Minh City Metal Forming 035 Co. Ltd.,Ho Chi Minh City Metal Forming 035,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000035,0.896000,"Ho Chi Minh City, Vietnam","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.770000,GHOST,Ho Chi Minh City Metal Forming 035,2026-04-13T05:30:00+00:00,b5deea7c-dd4d-5ce8-ada4-b64c2d6c4e00,manufacturer,https://ho-chi-minh-city-metal-forming-035.example,2015
"[""EUR"", ""USD"", ""VND""]","{""line1"": ""36 Industrial Park Road"", ""line2"": null, ""city"": ""Hanoi"", ""state_region"": ""Hanoi"", ""postal_code"": null, ""country_code"": ""VN"", ""lat"": null, ""lng"": null}",27.00,"{""max_monthly_units"": 24000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""ISO9001""]",Hanoi,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@hanoi-casting-foundry-036.example,VN,VN,2026-04-13T05:30:00+00:00,VND,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-036"", ""vendor_identity_key"": ""f3a6e0f6f0253ae79988bbda71b544a5fa0e6ee05ae792e9803cc46e5823a744""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 20, ""production_days"": 27, ""rush_supported"": true}",Hanoi Casting Foundry 036 Co. Ltd.,Hanoi Casting Foundry 036,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000036,0.760000,"Hanoi, Vietnam","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.785000,GHOST,Hanoi Casting Foundry 036,2026-04-13T05:30:00+00:00,4a7d7799-ce88-560f-b20f-c4b96a456e41,manufacturer,https://hanoi-casting-foundry-036.example,2016
"[""EUR"", ""USD"", ""VND""]","{""line1"": ""37 Industrial Park Road"", ""line2"": null, ""city"": ""Ho Chi Minh City"", ""state_region"": ""Ho Chi Minh City"", ""postal_code"": null, ""country_code"": ""VN"", ""lat"": null, ""lng"": null}",28.00,"{""max_monthly_units"": 24250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""ISO9001""]",Ho Chi Minh City,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@ho-chi-minh-city-plastics-molding-037.example,VN,VN,2026-04-13T05:30:00+00:00,VND,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-037"", ""vendor_identity_key"": ""71159161c6b44f7ea4c3bf9c4fba38813ac600e366a443f71b179338baee1c95""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 21, ""production_days"": 28, ""rush_supported"": false}",Ho Chi Minh City Plastics Molding 037 Co. Ltd.,Ho Chi Minh City Plastics Molding 037,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000037,0.777000,"Ho Chi Minh City, Vietnam","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.800000,GHOST,Ho Chi Minh City Plastics Molding 037,2026-04-13T05:30:00+00:00,483f6ecb-2ecf-5ecf-9f6f-b0149f2b9f42,manufacturer,https://ho-chi-minh-city-plastics-molding-037.example,2017
"[""EUR"", ""THB"", ""USD""]","{""line1"": ""38 Industrial Park Road"", ""line2"": null, ""city"": ""Bangkok"", ""state_region"": ""Bangkok"", ""postal_code"": null, ""country_code"": ""TH"", ""lat"": null, ""lng"": null}",29.00,"{""max_monthly_units"": 24500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Bangkok,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@bangkok-precision-machining-038.example,TH,TH,2026-04-13T05:30:00+00:00,THB,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-038"", ""vendor_identity_key"": ""38c4ed6488d7842278434eff3d45537405e3088cafb0bdfe24387e71465463f2""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 22, ""production_days"": 29, ""rush_supported"": false}",Bangkok Precision Machining 038 Co. Ltd.,Bangkok Precision Machining 038,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000038,0.794000,"Bangkok, Thailand","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.815000,GHOST,Bangkok Precision Machining 038,2026-04-13T05:30:00+00:00,882241c7-be55-5d7e-9f7f-52e072ff22a8,manufacturer,https://bangkok-precision-machining-038.example,2018
"[""EUR"", ""THB"", ""USD""]","{""line1"": ""39 Industrial Park Road"", ""line2"": null, ""city"": ""Bangkok"", ""state_region"": ""Bangkok"", ""postal_code"": null, ""country_code"": ""TH"", ""lat"": null, ""lng"": null}",30.00,"{""max_monthly_units"": 24750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Bangkok,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@bangkok-sheet-metal-works-039.example,TH,TH,2026-04-13T05:30:00+00:00,THB,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-039"", ""vendor_identity_key"": ""810a104f61c339c36d650c52280ea385ab754a0bf29c7a3b36bbac10b484002f""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 23, ""production_days"": 30, ""rush_supported"": true}",Bangkok Sheet Metal Works 039 Co. Ltd.,Bangkok Sheet Metal Works 039,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000039,0.811000,"Bangkok, Thailand","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.830000,GHOST,Bangkok Sheet Metal Works 039,2026-04-13T05:30:00+00:00,1857bed6-2ad4-5ded-8062-f14084c5e1a1,contract_manufacturer,https://bangkok-sheet-metal-works-039.example,2019
"[""EUR"", ""THB"", ""USD""]","{""line1"": ""40 Industrial Park Road"", ""line2"": null, ""city"": ""Bangkok"", ""state_region"": ""Bangkok"", ""postal_code"": null, ""country_code"": ""TH"", ""lat"": null, ""lng"": null}",31.00,"{""max_monthly_units"": 25000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Bangkok,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",medium,rfq@bangkok-metal-forming-040.example,TH,TH,2026-04-13T05:30:00+00:00,THB,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-040"", ""vendor_identity_key"": ""980dd6124b7af27e2e56619c071b2d6e1d698e71d689098b49611c3a290000b7""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 14, ""production_days"": 31, ""rush_supported"": false}",Bangkok Metal Forming 040 Co. Ltd.,Bangkok Metal Forming 040,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000040,0.828000,"Bangkok, Thailand","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.845000,GHOST,Bangkok Metal Forming 040,2026-04-13T05:30:00+00:00,5cf1d94d-7812-5156-9840-35135251316c,manufacturer,https://bangkok-metal-forming-040.example,2000
"[""EUR"", ""THB"", ""USD""]","{""line1"": ""41 Industrial Park Road"", ""line2"": null, ""city"": ""Bangkok"", ""state_region"": ""Bangkok"", ""postal_code"": null, ""country_code"": ""TH"", ""lat"": null, ""lng"": null}",32.00,"{""max_monthly_units"": 25250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""ISO9001""]",Bangkok,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@bangkok-casting-foundry-041.example,TH,TH,2026-04-13T05:30:00+00:00,THB,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-041"", ""vendor_identity_key"": ""f2577c9d057a43458ff08f4dfb6e1f63d46113b4096c88e73f01101d8f62c300""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 15, ""production_days"": 32, ""rush_supported"": false}",Bangkok Casting Foundry 041 Co. Ltd.,Bangkok Casting Foundry 041,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000041,0.845000,"Bangkok, Thailand","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.860000,GHOST,Bangkok Casting Foundry 041,2026-04-13T05:30:00+00:00,fee1871e-2f17-5071-9d2e-2f1882bbe7af,manufacturer,https://bangkok-casting-foundry-041.example,2001
"[""EUR"", ""MYR"", ""USD""]","{""line1"": ""42 Industrial Park Road"", ""line2"": null, ""city"": ""Penang"", ""state_region"": ""Penang"", ""postal_code"": null, ""country_code"": ""MY"", ""lat"": null, ""lng"": null}",12.00,"{""max_monthly_units"": 25500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""IATF16949"", ""ISO9001""]",Penang,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@penang-precision-machining-042.example,MY,MY,2026-04-13T05:30:00+00:00,MYR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-042"", ""vendor_identity_key"": ""be417ae981f67c39fbea235e4ef760fb327949464032b4ab08b5566996274957""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 16, ""production_days"": 33, ""rush_supported"": true}",Penang Precision Machining 042 Co. Ltd.,Penang Precision Machining 042,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000042,0.862000,"Penang, Malaysia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.875000,GHOST,Penang Precision Machining 042,2026-04-13T05:30:00+00:00,f6f91457-b46e-52d9-b626-f9145e48c204,manufacturer,https://penang-precision-machining-042.example,2002
"[""EUR"", ""MYR"", ""USD""]","{""line1"": ""43 Industrial Park Road"", ""line2"": null, ""city"": ""Penang"", ""state_region"": ""Penang"", ""postal_code"": null, ""country_code"": ""MY"", ""lat"": null, ""lng"": null}",13.00,"{""max_monthly_units"": 25750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""IATF16949"", ""ISO9001""]",Penang,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@penang-sheet-metal-works-043.example,MY,MY,2026-04-13T05:30:00+00:00,MYR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-043"", ""vendor_identity_key"": ""7c20cb7e213a6ad4649a94a42f09fb0e70319a69a2afd04a10117c4e3a0f21ae""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 17, ""production_days"": 34, ""rush_supported"": false}",Penang Sheet Metal Works 043 Co. Ltd.,Penang Sheet Metal Works 043,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000043,0.879000,"Penang, Malaysia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.890000,GHOST,Penang Sheet Metal Works 043,2026-04-13T05:30:00+00:00,9796bfd7-20ce-5780-ae4c-a611e8b3839a,contract_manufacturer,https://penang-sheet-metal-works-043.example,2003
"[""EUR"", ""MYR"", ""USD""]","{""line1"": ""44 Industrial Park Road"", ""line2"": null, ""city"": ""Penang"", ""state_region"": ""Penang"", ""postal_code"": null, ""country_code"": ""MY"", ""lat"": null, ""lng"": null}",14.00,"{""max_monthly_units"": 26000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""IATF16949"", ""ISO9001""]",Penang,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@penang-metal-forming-044.example,MY,MY,2026-04-13T05:30:00+00:00,MYR,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-044"", ""vendor_identity_key"": ""7e2ea7d4dc298de5f629d20c123cbcc6113c1689fe7dc3cd421655ee889a3ca2""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 18, ""production_days"": 35, ""rush_supported"": false}",Penang Metal Forming 044 Co. Ltd.,Penang Metal Forming 044,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000044,0.896000,"Penang, Malaysia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.740000,GHOST,Penang Metal Forming 044,2026-04-13T05:30:00+00:00,d39a4084-8d6b-56a8-8cf1-d26c6b44b97c,manufacturer,https://penang-metal-forming-044.example,2004
"[""EUR"", ""IDR"", ""USD""]","{""line1"": ""45 Industrial Park Road"", ""line2"": null, ""city"": ""Jakarta"", ""state_region"": ""Jakarta"", ""postal_code"": null, ""country_code"": ""ID"", ""lat"": null, ""lng"": null}",15.00,"{""max_monthly_units"": 26250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Jakarta,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@jakarta-precision-machining-045.example,ID,ID,2026-04-13T05:30:00+00:00,IDR,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-045"", ""vendor_identity_key"": ""5f23cd740ade8d838de1cba8ab121877b563856b0a54165fc87f80eb5e4ad73f""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 19, ""production_days"": 21, ""rush_supported"": true}",Jakarta Precision Machining 045 Co. Ltd.,Jakarta Precision Machining 045,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000045,0.760000,"Jakarta, Indonesia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.755000,GHOST,Jakarta Precision Machining 045,2026-04-13T05:30:00+00:00,e1795b61-9dfa-52fe-a3a7-9a28a0d46cb7,manufacturer,https://jakarta-precision-machining-045.example,2005
"[""EUR"", ""IDR"", ""USD""]","{""line1"": ""46 Industrial Park Road"", ""line2"": null, ""city"": ""Jakarta"", ""state_region"": ""Jakarta"", ""postal_code"": null, ""country_code"": ""ID"", ""lat"": null, ""lng"": null}",16.00,"{""max_monthly_units"": 26500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Jakarta,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@jakarta-sheet-metal-works-046.example,ID,ID,2026-04-13T05:30:00+00:00,IDR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-046"", ""vendor_identity_key"": ""86b84ff078fe4385c75c690301a8472dd2c066c681afdd3f49061463a9262016""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 20, ""production_days"": 22, ""rush_supported"": false}",Jakarta Sheet Metal Works 046 Co. Ltd.,Jakarta Sheet Metal Works 046,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000046,0.777000,"Jakarta, Indonesia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.770000,GHOST,Jakarta Sheet Metal Works 046,2026-04-13T05:30:00+00:00,c8ab01d7-105d-5aa7-af89-3743bd46785e,contract_manufacturer,https://jakarta-sheet-metal-works-046.example,2006
